open,high,low,close,volume,datetime
139.0,139.8,139.0,139.8,12605,1666269000000
138.5,138.76,138.38,138.76,2643,1666269300000
138.84,138.84,138.84,138.84,100,1666269600000
138.37,138.37,137.54,137.7,4960,1666269900000
138.39,138.39,137.89,138.0,2357,1666270200000
138.0,138.2,137.66,137.66,1730,1666270500000
138.19,138.19,137.95,137.95,750,1666270800000
138.1999,138.1999,137.68,137.99,1150,1666271100000
138.2,138.2,138.17,138.2,510,1666271400000
138.2,138.2,138.2,138.2,100,1666271700000
138.2,138.2,138.2,138.2,100,1666272300000
138.36,139.89,138.36,139.33,134281,1666272600000
139.37,140.06,138.8,139.2101,93977,1666272900000
139.21,140.045,138.75,139.11,62319,1666273200000
139.045,139.8199,138.76,139.495,26162,1666273500000
139.535,140.3127,139.39,139.754,53110,1666273800000
139.69,140.0,139.4801,139.4801,29645,1666274100000
139.63,140.565,139.47,140.52,63986,1666274400000
140.4401,140.9,140.3339,140.8,43613,1666274700000
140.75,141.25,140.75,140.92,82759,1666275000000
140.96,141.25,140.57,141.122,58584,1666275300000
141.14,141.2933,140.9566,141.125,79273,1666275600000
141.05,141.07,140.37,140.89,50374,1666275900000
140.915,141.13,140.17,140.6,63515,1666276200000
140.55,140.6999,140.37,140.64,35407,1666276500000
140.65,140.84,140.35,140.84,30391,1666276800000
140.89,141.3,140.77,141.26,52939,1666277100000
141.26,141.67,141.23,141.47,88761,1666277400000
141.43,141.79,141.2919,141.715,53017,1666277700000
141.71,141.76,141.035,141.08,45205,1666278000000
141.01,141.31,140.91,141.15,22567,1666278300000
141.01,141.63,140.99,141.41,27804,1666278600000
141.36,141.41,140.945,141.01,28542,1666278900000
141.05,141.336,140.88,141.135,29303,1666279200000
141.1892,141.3101,140.64,140.94,37103,1666279500000
140.98,141.08,140.8401,140.91,16157,1666279800000
140.98,141.48,140.91,141.39,27616,1666280100000
141.4101,141.6699,141.4,141.52,28827,1666280400000
141.52,141.6788,141.3,141.65,23774,1666280700000
141.69,141.86,141.63,141.82,50579,1666281000000
141.805,141.88,141.555,141.67,53124,1666281300000
